title,journal,year
Monitoring reference systems: a try of global approach (Part I),Conferencia,2002.0
Modified asteroid observations from homogenization of catalogs to be used for astrometric purposes,Conferencia,2002.0
Modified asteroid observations from homogenization of catalogs to be used for astrometrical purposes,Conferencia,2002.0
A necessary condition to the simultaneous correction of celestial reference frames and minor planets orbital elements.,,1999.0
A Necessary Condition to the Simultaneous Correction of Celestial Reference Frames and Minor Planets Orbital Elements,Conferencia,1999.0
Second Order Perturbations of Elliptic Elements with Respect to the Initial Ones,Conferencia,1999.0
Metodos de segundo orden para la correccion dinamica de errores sistematicos en sistemas de referencia,Conferencia,1999.0
Practicas de metodos matematicos para la ingenieria I: e Introduccion a MATLAB,Universitat Politecnica de Valencia,1999.0
Practicas de metodos matematicos para la ingenieria I,Universitat Politecnica de Valencia,1998.0
Control optimo de sistemas fisicos observables con funcion residual como funcion de coste,Conferencia,1998.0
3rd International Workship on Positional Astronomy and Celestial Mechanics,Conferencia,1996.0
A First Order Analysis in the Residuals OC for Minor Planet,Conferencia,1993.0
Research Article Fixed Point Method to Analyze Differences between Hipparcos and ICRF2,,
Research Article A Note on the Use of Generalized Sundman Anomalies in the Numerical Integration of the Elliptical Orbital Motion,,
Research Article A Study about the Integration of the Elliptical Orbital Motion Based on a Special One Parametric Family of Anomalies,,
Study of a symmetric family of anomalies to approach the elliptical two body problem with special emphasis in the semifocal case.,,
Analysis of a symmetric family of anomalies to study the elliptical two body problem with special emphasis in the semifocal case.,,
Definition of a new anomaly for the study of the Keplerian motion,,
A note on the use the semifocal anomaly as temporal variable in the two body problem,,
Definition of a new symmetric anomaly for the study of the keplerian motion,,
