title,journal,year,otros_investigadores
Holomorphic automorphisms and collective compactness in J*-algebras of operator,Open Mathematics,2007.0,J Isidro
Branes and the WDVV equation,"Quantum Aspects of Gauge Theories, Supersymmetry and Unification ...",2007.0,JM Isidro
Moduli of quanta,International Journal of Geometric Methods in Modern Physics,2006.0,JM Isidro
Banach manifolds of algebraic elements in the algebra (H) of bounded linear operatorsof bounded linear operators,Central European Journal of Mathematics,2005.0,JM Isidro
Complex moduli of physical quanta,Modern Physics Letters A,2005.0,JM Isidro
MR2124654 (2006a: 58008) 58B25 (46K70),J. Math. Anal. Appl,2005.0,JM Isidro;LL Stacho
Non-Abelian Poisson manifolds from D-branes,Modern Physics Letters A,2004.0,JM Isidro
Duality and Quantum Mechanics,"Symmetries in gravity and field theory, p",2004.0,JM Isidro
On the holomorphic classification of continuous bounded symmetric Reinhardt domains,,2003.0,JM Isidro;LL Stacho
Hilbert C*-modules are JB*-triples,arXiv preprint math/,2001.0,JM Isidro
Manifolds of algebraic elements in the algebra L (H) of bounded linear operators,arXiv preprint math/,2001.0,JM Isidro
Manifolds of algebraic elements in JB-triples,,2001.0,JM Isidro
A Note on a Theorem of H. Cartan,Acta Mathematica Hungarica,2001.0,JM Isidro
The manifold of finite rank projections in the space L (H),arXiv preprint math/,2000.0,JM Isidro
"Behaviour of holomorphic automorphisms on equicontinuous subsets of the space C (Ω, E)",Proceedings of the American Mathematical Society,1999.0,J Isidro
ON SOME CONTINUITY PROPERTIES OF DERIVATIONS AND HOLOMORPHIC AUTOMORPHISMS OF JB*-TRIPLES,Salamanca,1990.0,JM ISIDRO
ANNALI DELLA,,1984.0,JM ISIDRO;JP VIGUE
TOPOLOGY OF THE GROUP OF ANALYTIC AUTOMORPHISMS OF A BOUNDED CIRCULAR DOMAIN,BULLETIN DES SCIENCES MATHEMATIQUES,1982.0,JP VIGUE;JM ISIDRO
"Topological duality on the function space (H (U; F), τb)",Journal of Mathematical Analysis and Applications,1979.0,JM Isidro;JP Mendez
On some topological algebras of holomorphic functions.,Revista Matematica Hispanoamericana,1979.0,JM Isidro
On τδ-completeness of H (U).,Revista Matematica Hispanoamericana,1979.0,JM Isidro
of Spinors,,,FJ HERVES;JM ISIDRO
Relativity of anti-h,,,JM Isidro
"Al-Talibi, H., 189",,,S Bartalucci;S Bertolucci;M Bragadireanu;S Brierley;C Burdic;...
The Manifold of Finite Rank Projections in the Algebra ЦН) of Bounded Linear Operators,,,JM Isidro;M Mackey
"MIKHAIL A. CHEBOTAR, WEN-FONG KE AND PJEK-HWEE LEE",,,E CHETCUTI;JAN HAMHALTER;B GREEN;T TAO;JM ISIDRO;...
