title,journal,year,otros_investigadores
Equivalent norms in a Banach function space and the subsequence property,arXiv preprint arXiv:,2018.0,JM Calabuig;MF Unzueta;F Galaz-Fontes;EAS Perez
Deteccion y prevencion de las malas practicas y la corrupcion desde la perspectiva de las matematicas,Revista internacional de transparencia e integridad,2018.0,JM Calabuig;H Falciani;A Ferrer Sapena;LM Garcia-Raffi;E Raso;...
Differentiability of  of a vector measure and applications to the Bishop–Phelps–Bollobas property,"Revista de la Real Academia de Ciencias Exactas, Fisicas y Naturales. Serie ...",2017.0,L Agud;JM Calabuig;S Lajara;EA Sanchez-Perez
Vector-valued impact measures and generation of specific indexes for research assessment,Scientometrics,2016.0,JM Calabuig;A Ferrer-Sapena;EA Sanchez-Perez
Lattice Lipschitz superposition operators on Banach function spaces,Journal of Mathematical Analysis and Applications,2025.0,R Arnau;JM Calabuig;E Erdogan;EAS Perez
A Bellman–Ford Algorithm for the Path-Length-Weighted Distance in Graphs,Mathematics,2024.0,R Arnau;JM Calabuig;LM Garcia-Raffi;EA Sanchez Perez;S Sanjuan
Approximation of almost diagonal non-linear maps by lattice Lipschitz operators,"Bulletin of the Brazilian Mathematical Society, New Series",2024.0,R Arnau;JM Calabuig;E Erdogan;EA Sanchez Perez
Measure-Based Extension of Continuous Functions and p-Average-Slope-Minimizing Regression,Axioms,2023.0,R Arnau;JM Calabuig;EA Sanchez Perez
Representation of Lipschitz Maps and Metric Coordinate Systems,Mathematics,2022.0,R Arnau;JM Calabuig;EA Sanchez Perez
Govern obert i acces a la informacio: un estudi de cas sobre l'impacte en l'economia local,BiD,2020.0,A Ferrer-Sapena;JM Calabuig;EAS Perez;C Vidal-Cabo
Evolution model for epidemic diseases based on the Kaplan-Meier curve determination,Mathematics,2020.0,JM Calabuig;LM Garcia-Raffi;A Garcia-Valiente;EA Sanchez-Perez
Banach lattice structures and concavifications in banach spaces,Mathematics,2020.0,L Agud;JM Calabuig;MA Juan;EA Sanchez Perez
Trabajar con datos abiertos en tiempos de pandemia: uso de covidDATA-19,El profesional de la informacion,2020.0,AF Sapena;JMC Rodriguez;MFP Mancebo;IS del Toro
-variations of vector measures with respect to vector measures and integral representation of operators,Banach Journal of Mathematical Analysis,2015.0,O Blasco;JM Calabuig;EA Sanchez-Perez
