"title","journal","year","otros_investigadores"
"Integración de funciones racionales","Universitat Politècnica de València",2017,"MJ Martínez Uso"
"Convergencia de series: Criterios para series de términos positivos","Universitat Politècnica de València",2016,"MJ Martínez Uso"
"Convergencia de series: Convergencia absoluta y reordenación","Universitat Politècnica de València",2016,"MJ Martínez Uso"
"Convergencia de Series: Teoremas de Comparación","Universitat Politècnica de València",2016,"MJ Martínez Uso"
"Cálculo de límites: El criterio de Stolz","Universitat Politècnica de València",2016,"MJ Martínez Uso"
"Cálculo de límites de sucesiones: El criterio del Sandwich","Universitat Politècnica de València",2016,"MJ Martínez Uso"
"Cálculo de límites de sucesiones: Aplicación de la fórmula de Stirling","Universitat Politècnica de València",2016,"MJ Martínez Uso"
"Fifteenth Century Comets in Non-Astronomical Catalan Manuscripts","Journal of Catalan Studies",2016,"MJM Usó;FJM Castillo"
"A Survey of Meteoric Activity over Spain during the Eighth–Fifteenth Centuries","SAGE Publications",2016,"FJ Marco Castillo;MJ Martínez Usó"
"Corrigendum to “A Note on the Use of Generalized Sundman Anomalies in the Numerical Integration of the Elliptical Orbital Motion”","Abstract and Applied Analysis",2016,"JAL Ortí;FJM Castillo;MJM Usó"
"Fifteenth Century Comets in Non-Astronomical Catalan Manuscripts","Journal of Catalan Studies",2016,"MJ Martínez Uso;FJ Marco Castillo"
"Fixed point method to analyze differences between Hipparcos and ICRF2","Abstract and Applied Analysis",2014,"MJ Martínez Usó;FJ Marco Castillo;JA López Ortí"
"Study of Errors in the Integration of the Two Body Problem Using Generalized Sundman’s Anomalies","Advances in Differential Equations and Applications",2014,"JA López Ortí;FJ Marco Castillo;MJ Martínez Usó"
"A study about the integration of the elliptical orbital motion based on a special one-parametric family of anomalies","",2013,"JAL Ortı;FJM Castillo;MJM Usó"
"An application of modified equation to reduce some numerical instabilities","American Institute of Physics",2009,"FJ Marco Castillo;MJ Martínez Usó"
"Integration rules from the equivalent differential equation method applied to equations of motion","Elsevier",2008,"FJ Marco Castillo;MJ Martínez Usó"
"Proposal of a new computational method for the analysis of the systematic differences in star catalogues","Journal of Computational Methods in Science and Engineering",2006,"JAL Orti;FJM Castillo;MJM Uso"
"Computation Of The Veritable Inclination Between FK5 And Hipparcos Equators: A Critical Discussion","IAU Joint Discussion",2006,"MJ Martínez Usó;FJ Castillo;JA López Ortí"
"Evidences Of Correlations Between Masses And Minor Planets Elements. Analysis Of The Error Sources.","IAU Joint Discussion",2006,"FJ Castillo;MJ Martínez Usó;JA López Ortí"
"Mecánica orbital","Editorial de la Universidad Politécnica de Valencia",2004,"AC Barbero;MJM Usó"
"Problemes de mètodes matemàtics per a enginyers","Universitat Politècnica de València, Serv. de publicaciones",2003,"PF de Córdova;FG Palomares;MJM Usó"
"Monitoring reference systems: a try of global approach (Part I)","Asteroids, Comets, and Meteors: ACM",2002,"FJ Marco Castillo;JA López Ortí;MJ Martínez Usó"
"Modified asteroid observations from homogenization of catalogs to be used for astrometric purposes","Asteroids, Comets, and Meteors: ACM",2002,"MJ Martínez Usó;JA López Ortí;FJ Marco Castillo"
"Modified asteroid observations from homogenization of catalogs to be used for astrometrical purposes","ESA Conference Proceedings",2002,"MJM Uso;JAL Orti;FJM Castillo"
"A necessary condition to the simultaneous correction of celestial reference frames and minor planets orbital elements.","Impact of Modern Dynamics in Astronomy",1999,"MJ Martínez Usó;FM Castillo;JA López Ortí"
"A Necessary Condition to the Simultaneous Correction of Celestial Reference Frames and Minor Planets Orbital Elements","International Astronomical Union Colloquium",1999,"MJM Usó;FM Castillo;JAL Ortí"
"Second Order Perturbations of Elliptic Elements with Respect to the Initial Ones","International Astronomical Union Colloquium",1999,"FJM Castillo;MJM Usó;JAL Ortí"
"Métodos de segundo orden para la corrección dinámica de errores sistemáticos en sistemas de referencia","XVI CEDYA Congreso de Ecuaciones Diferenciales y Aplicaciones; VI CMA …",1999,"FJM Castillo;MJM Usó;JAL Ortí"
"Prácticas de métodos matemáticos para la ingeniería I: e Introducción a MATLAB","Universidad Politécnica de Valencia, Servicio de Publicaciones",1999,"FG Palomares;G Rubio;MJM Usó"
"Prácticas de métodos matemáticos para la ingeniería I","Universidad Politécnica de Valencia, Servicio de Publicaciones",1998,"FG Palomares;G Rubio;MJM Usó"
"Control óptimo de sistemas físicos observables con función residual como función de coste","XV Congreso de ecuaciones diferenciales y aplicaciones, V Congreso de …",1998,"JAL Ortí;MJM Usó;FJM Castillo"
"3rd International Workship on Positional Astronomy and Celestial Mechanics","Positional Astronomy and Celestial Mechanics",1996,"A Lopez Garcia;EI Yagudina;MJ Martinez Uso;A Cordero Barbero"
"A First Order Analysis in the Residuals OC for Minor Planet","Positional Astronomy and Celestial Mechanics",1993,"JA López Ortí;FG Marco Castillo;MJ Martínez Usó"
"Research Article Fixed Point Method to Analyze Differences between Hipparcos and ICRF2","",NA,"MJM Usó;FJM Castillo;JAL Ortí"
"Research Article A Note on the Use of Generalized Sundman Anomalies in the Numerical Integration of the Elliptical Orbital Motion","",NA,"JAL Ortí;FJM Castillo;MJM Usó"
"Research Article A Study about the Integration of the Elliptical Orbital Motion Based on a Special One-Parametric Family of Anomalies","",NA,"JAL Ortí;FJM Castillo;MJM Usó"
"Study of a symmetric family of anomalies to approach the elliptical two body problem with special emphasis in the semifocal case.","",NA,"JAL Ortı;FJM Castillo;MJM Usó"
"Analysis of a symmetric family of anomalies to study the elliptical two-body problem with special emphasis in the semifocal case.","",NA,"JAL Ortı;FJM Castillo;MJM Usó"
"Definition of a new anomaly for the study of the Keplerian motion","",NA,"JAL Ortı;FJM Castillo;MJM Usó"
"A note on the use the semifocal anomaly as temporal variable in the two body problem","",NA,"JAL Ortı;FJM Castillo;MJM Usó"
"Definition of a new symmetric anomaly for the study of the keplerian motion","",NA,"JAL Ortı;FJM Castillo;MJM Usó"
