"title","journal","year","otros_investigadores"
"DREAMING MACHINE LEARNING: QUASI-DISTANCES AND LIPSCHITZ EXTENSIONS FOR MODELING FINANCIAL PROCESSES (WORK IN PROGRESS)","",2018,"JM CALABUIG;H FALCIANI;EA SÁNCHEZ-PÉREZ"
"GRAPH QUASI-DISTANCES AND EXTENSION OF SEMI-LIPSCHITZ FUNCTIONS IN MACHINE LEARNING (WORK IN PROGRESS)","",2018,"JM CALABUIG;H FALCIANI;LM GARCÍA-RAFFI;EA SÁNCHEZ-PÉREZ"
"Visualizando la transformación económica: fuentes de información abiertas para indicadores económicos","Anuario ThinkEPI",2018,"JM Calabuig;MF Peset Mancebo"
"FACTORIZATION OF OPERATORS THROUGH SUBSPACES OF-SPACES","Journal of the Australian Mathematical Society",2017,"JM Calabuig;J Rodríguez;EA SÁNCHEZ-PÉREZ"
"Contemporary Mathematics Volume 561, 2012","Topics in Complex Analysis and Operator Theory: Third Winter School in …",2012,"JM Calabuig;J Rodríguez;EA Sánchez-Pérez"
"Topics in Complex Analysis and Operator Theory: Third Winter School in Complex Analysis and Operator Theory, February 2-5, 2010, Universidad Politécnica de Valencia, Valencia …","American Mathematical Soc.",2012,"O Blasco"
"Optimal Domain Theorem and Bounded Bilinear Maps","Integration, Vector Measures and Related Topics IV",2011,"JM Calabuig"
"Fourier Analysis for L^ p of a vector measure","Functional Analysis Valencia",2010,"JM Calabuig"
"EXTENSION PROCEDURES FOR LATTICE LIPSCHITZ MAPPINGS","",NA,"R ARNAU;JM CALABUIG;E ERDOGAN;EAS PÉREZ"
"GOBIERNO ABIERTO Y ACCESO A LA INFORMACIóN: UN ESTUDIO DE CASO SOBRE EL IMPACTO EN LA ECONOMíA LOCAL","BID",NA,"PEA SÁNCHEZ;C VIDAL-CABO;A FERRER-SAPENA;JM CALABUIG"
"NUEVOS FOROS EDUCATIVOS PARA LA DOCENCIA DEL SIGLO XXI: MODELLING IN SCIENCE EDUCATION AND LEARNING","",NA,"LM GARCÍA-RAFFI;JM CALABUIG;I FERRANDO;E FUSTER;..."
"Surenet: A Distributed Compliance Network for Taboow","",NA,"JL de la Rosa;H Falciani;JM Calabuig;LMG Raffi;EAS Pérez"
"MSEL","",NA,"JM Calabuig;LMG Raffi;EA Sánchez-Pérez"
"Suavidad de los espacios Lp de una medida vectorial","",NA,"JM Calabuig"
"Holder inequality for functions integrable with respect to bilinear maps","",NA,"JM CALABUIG;O Blasco"
"RADON-NIKODYM DERIVATIVES FOR VECTOR MEASURES BELONGING TO BANACH FUNCTION SPACES","",NA,"JM Calabuig"
"Fourier analysis with respect to bilinear maps.(English) Zbl 1173.42316","",NA,"O Blasco;JM Calabuig"
"p-variation and p-semivariation on Lp of a vector measure","",NA,"O Blasco;JM Calabuig;EAS Pérez"
"Lattice structure of L1 w (ν) and Representation Theorems of Banach Lattices","",NA,"JM Calabuig;O Delgado;MA Juan;EAS Pérez"
