"title","journal","year","otros_investigadores"
"Detección y prevención de las malas prácticas y la corrupción desde la perspectiva de las matemáticas","Encuentros multidisciplinares",2020,"JMC Rodríguez;H Falciani;AF Sapena;LMG Raffi;E Raso;IS del Toro;..."
"286 Effects of Mobile Health on Emergency Department Patients With Diabetes With Social Supporters","Annals of Emergency Medicine",2019,"A Chang;C Perez;L Raffi;T Eurick;A Sanchez;J Mercado;V Garcia;..."
"Formulación matricial en Acústica: el método de la matriz de transferencia","Modelling in Science Education and Learning",2019,"I Herrero-Durá;AC Ruíz;LM García-Raffi;V Romero-García"
"Stealth Acoustic Materials for Scattering Cancellation","META",2019,"V Romero-García;N Lamothe;G Theocharis;O Richoux;LM Garcia-Raffi"
"Measure Theory in Condensed Matter","XIX Encuentros de análisis real y complejo",2019,"LM Garcia-Raffi;M Lázaro;A Niemczynowicz;V Romero-García"
"Scattering Suppression by Stealth Acoustic Materials","Phononics",2019,"V Romero-García;N Lamothe;G Theocharis;O Richoux;LM Garcia-Raffi"
"Use of Sonic Crystals for noise mitigation in the launch pad","Symposium on acoustic metamaterials",2018,"I Herrero-Durá;A Cebrecos;VR Garcıa;L Garcia-Raffi;N Jiménez;R Pico;..."
"Non-Periodic Distribution of Scatterers and Broadband Acoustic Transparency","The",2018,"LM García-Raffi;N Lamothe;O Richoux;G Theocharis;V Romero-García"
"Strongly focused vortex beams by using flat Fresnel-spiral lenses","The Journal of the Acoustical Society of America",2018,"N Jiménez;V Romero-Garcìa;LM García-Raffi;F Camarena;K Staliunas"
"GRAPH QUASI-DISTANCES AND EXTENSION OF SEMI-LIPSCHITZ FUNCTIONS IN MACHINE LEARNING (WORK IN PROGRESS)","",2018,"JM CALABUIG;H FALCIANI;LM GARCÍA-RAFFI;EA SÁNCHEZ-PÉREZ"
"Análisis del rol del profesor en la gestión de una actividad de modelización mediante un estudio de caso único.","",2018,"C Gallart Palau;I Ferrando Palomares;LM García Raffi"
"Vórtices acústicos altamente focalizados mediante espirales de Fresnel","FIA",2018,"N Jiménez;V Romero-García;LMG Raffi;F Camarena;K Staliunas"
"Detección y prevención de las malas prácticas y la corrupción desde la perspectiva de las matemáticas","Revista internacional de transparencia e integridad",2018,"JMC Rodríguez;H Falciani;AF Sapena;LMG Raffi;E Raso;IS del Toro;..."
"Modelización de sistemas elásticos continuos mediante el Método de Elementos Finitos","Modelling in Science Education and Learning",2017,"I Herrero-Durá;R Picó;VJ Sánchez-Morcillo;LM Garcia-Raffi"
"Broadband reduction of the specular reflections by using sonic crystals","",2017,"L Garcia-Raffi;L Salmeron-Contreras;I Herrero-Dura;R Pico;J Redondo;..."
"Nonlinear Waves in Layered Ionic Crystals","",2017,"JFR Archilla;YA Kosevich;YO Zolotaryuk;V Sánchez-Morcillo;N Jiménez;..."
"Absorción sonora en cristales de sonido: aplicación en el lanzamiento de cohetes espaciales","Revista de acústica",2017,"I Herrero Durá;R Picó Vila;VJ Sánchez Morcillo;LM García Raffi;..."
"Gap Solitons in acoustic layered media","Conferencias y Comunicaciones de EuroRegio",2016,"LJ Salmerón Contreras;LM Garcia-Raffi;N Jiménez;A Mehrem;..."
"Second harmonic propagation in Coupled Oscillators","Conferencias y Comunicaciones de EuroRegio",2016,"A Mehrem;VJ Sánchez Morcillo;N Jimenez;LJ Salmerón Contreras;..."
"Acoustic behavior of the VEGA launch pad environment","Conferencias y Comunicaciones de EuroRegio",2016,"R Picó Vila;I Herrero-Durá;VJ Sánchez Morcillo;LJ Salmerón-Contreras;..."
"Acoustic gap solitons in layered media","No Lineal",2016,"LJS Contreras;LMG Raffi;N Jiménez;AMIM Mehrem;R Picó;..."
"Second harmonic generation in a chain of magnetic pendulums","No Lineal",2016,"A Mehrem;N Jiménez;LJ Salmerón-Contreras;X García-Andrés;R Picó;..."
"Acoustic gap solitons in layered media","No Lineal",2016,"LJ Salmerón-Contreras;LM García-Raffi;N Jiménez;A Mehrem;R Picó;..."
"Atenuación del sonido mediante una distribución periódica de capas de agua pulverizada","Revista de Acústica",2015,"I Herrero Durá;JJ Zaragozá Dolz;R Picó Vila;VJ Sánchez Morcillo;..."
"Propagation of intense acoustic waves in sonic crystals","Physics Procedia",2015,"N Jimenez;VJ Sánchez-Morcillo;A Mehrem;EM Hamham;R Picó;..."
"Experimental study of sound attenuation by layers of water droplets","",2015,"I Herrero-Durá;J Zaragozá;R Picó;V Sánchez-Morcillo;LM Garcia-Raffi"
"Ultra-discrete kinks with supersonic speed in a crystal with realistic potentials","arXiv preprint arXiv:",2014,"JFR Archilla;YA Kosevich;N Jiménez;V Sánchez-Morcillo;..."
"SPECTRAL ANALYSIS OF THE COMPLEX HILL OPERATOR ON THE STAR GRAPH","Proceedings of the Institute of Mathematics and Mechanics",2014,"RF Efendiev;LM García-Raffi"
"Book of abstracts: Quodons in Mica 2013-Nonlinear Localized Travelling Excitations in Crystals","CC-BY-ND",2013,"JFR Archilla;VJ Sánchez Morcillo;G Raffi;M Luis;N Jiménez"
"Kinks supersónicos en redes repulsivas","Real Sociedad Española de Física",2013,"N Jiménez;V Sánchez-Morcillo;LM García-Raffi;JFR Archilla"
"Primeros pasos con las tareas de modelización en secundaria","Modelling in Science Education and Learning",2013,"CG Palau;LM García-Raffi"
"Ecoesferas: una propuesta de modelización en el ámbito de la escuela de Caminos","Modelling in Science Education and Learning",2013,"Á Anton;G de Julián;A Delicado;P Sánchez;D Valero;LMG Raffi;..."
"Álgebra lineal y juegos de mesa","Modelling in Science Education and Learning",2013,"JMC Rodríguez;LMG Raffi;EAS Pérez"
"Effects of evanescent waves in phononic crystals with linear defects","Acoustics",2012,"V Romero-Garcia;R Pico;JO Vasseur;AC Hladky;V Sanchez-Morcillo;..."
"Band structure and transmission of 3D chiral sonic crystals","Acoustics",2012,"R Pico;V Romero-García;V Sanchez-Morcillo;A Cebrecos;..."
"Nuevos planteamientos en las prácticas de matemáticas con Mathematica en la ETSICCP de Valencia","IX Jornadas de Redes de Investigación en Docencia Universitaria",2011,"LM García Raffi;MJ Pérez Peñalver;E Ponsoda Miralles;..."
"Influence of periodicity on the reflection properties of finite periodic media","The Journal of the Acoustical Society of America",2011,"A Cebrecos;V Romero-García;R Picó;V Snchez-Morcillo;..."
"Level repulsion states and cavity modes excited by evanescent waves in sonic crystals waveguides","The Journal of the Acoustical Society of America",2011,"V Romero García;LM Garcia-Raffi;J Vasseur;AC Hladky-Hennion;..."
"Towards the control of evanescent waves in periodic acoustic materials","arXiv preprint arXiv:",2011,"V Romero-Garcıa;JO Vasseur;AC Hladky-Hennion;LM Garcia-Raffi;..."
"Propuesta de modelización: Reflexión de ondas por una superficie rugosa","Modelling in Science Education and Learning",2011,"LM García-Raffi;V Romero-García"
"ACOUSTIC SHIELD","WO Patent",2011,"JV SANCHÉZ PÉREZ;LM GARCIA RAFFI;V ROMERO GARCIA"
"Tunable wideband bandstop acoustic filter based on 2D multi-physical phenomena periodic systems","arXiv preprint arXiv:",2011,"V Romero-García;JV Sánchez-Pérez;LM Garcia-Raffi"
"Experimentación y validación de estrategias de evaluación en asignaturas de matemáticas en los grados de Obras Públicas e Ingeniería Civil","El presente de los nuevos títulos: III Jornada nacional sobre estudios …",2011,"IJÁ Cañas;ED Candel;LMG Raffi;LL Ep-Kadi-Hahifi;MJP Peñalver;..."
"La modelización matemática para una enseñanza realista de las matemáticas en el ámbito de la Ingeniería","XIX Congreso Universitario de Innovación Educativa en las enseñanzas …",2011,"JMC Rodríguez;LMG Raffi;E Jiménez;EAS Pérez"
"Haces sonoros en cristales de sonido finitos","Tecniacústica",2011,"R Picó;VR García;VJS Morcillo;LMG Raffi;JVS Pérez;K Staliunas"
"Sistema de adquisición de datos de alta precisión para el rango audible en condiciones controladas: 3DReAMS","Tecniacústica",2011,"CR Michavilla;SC Ibáñez;JVS Pérez;VR García;LMG Raffi"
"Línea de investigación de cristales de sonido en la Universidad Politécnica de Valencia","Tecniacústica",2011,"VR García;R Picó;IP Arjona;JR Pastor;VE Roselló;LMG Raffi;..."
"Nuevos planteamientos en las prácticas de matemáticas con Mathematica en la ETSICCP de Valencia:[póster]","IX Jornades de xarxes d'investigació en docència universitària: disseny de …",2011,"LMG Raffi;MJP Peñalver;EP Miralles;J Rodríguez-López;SR Vivo;..."
"Sonic crystal barriers with absorbent and resonant scatterers.","The Journal of the Acoustical Society of America",2010,"V Romero‐García;JV Sánchez‐Pérez;LM Garcia‐Raffi"
"Analysis of the reflection properties of sonic crystal devices.","The Journal of the Acoustical Society of America",2010,"V Snchez‐Morcillo;R Picó;LM Garcia‐Raffi;JV Sanchez‐Perez;..."
"Design techniques for superposition of acoustic bandgaps using fractal geometries","arXiv preprint arXiv:",2010,"S Castiñeira-Ibáñez;V Romero-García;JV Sánchez-Pérez;..."
"Comportamiento de barreras de Cristales de Sonido con dispersores resonantes","Revista de Acústica",2010,"V Romero García;A Krynkin;LM Garcia-Raffi"
"Comportamiento de barreras de Cristales de Sonido con dispersores resonantes","Revista de acústica",2010,"VR García;A Krynkin;LMG Raffi"
"Acoustic barriers made with sonic crystal using local resonators as scatterers","INTER-NOISE and NOISE-CON Congress and Conference Proceedings",2007,"EF Garcia;V Romero-Garcia;LM Garcia-Raffi;JV Sanchez-Perez"
"A design procedure for acoustic barriers based on sonic crystals","INTER-NOISE and NOISE-CON Congress and Conference Proceedings",2007,"EF Garcia;V Romero-Garcia;LM Garcia-Raffi;JV Sanchez-Perez;..."
"New parameters to increase the sound attenuation in green acoustic screens","INTER-NOISE and NOISE-CON Congress and Conference Proceedings",2007,"EF Garcia;V Romero-Garcia;LM Garcia-Raffi;JV Sanchez-Perez;..."
"Mathematical Techniques for the Design of Band Gap Materials","International Design Engineering Technical Conferences and Computers and …",2007,"E Fuster-Garcia;V Romero-Garcia;LM Garci´ a-Raffi;..."
"Dynamics, dynamical systems, lattice effects, quantum solids-Interferometric method of determining the refraction index of two-dimensional sonic crystals","Physical Review-Section B-Condensed Matter",2007,"V Romero-Garcia;E Fuster-Garcia;LM Garcia-Raffi;JV Sanchez-Perez;..."
"Metrizability of the unit ball of the dual of a quasi-normed cone","Bollettino dell'Unione Matematica Italiana",2004,"LM García-Raffi;S Romaguera;EA Sánchez-Pérez;O Valero"
"Normas asimétricas y los espacios de complejidad dual","Universitat Politècnica de València",2003,"LMG Raffi"
"Octupole correlations in heavy odd-A Ra isotopes","Exotic Nuclei and Atomic Masses: Proceedings of the Third International …",2003,"LM Fraile;MJG Borge;H Mach;AJ Aas;R Boutami;B Fogelberg;..."
"Matemáticas Asistidas Por Ordenador","Ed. Univ. Politéc. Valencia",2001,"LMG Raffi"
"Problemas de Cálculo i","Ed. Univ. Politéc. Valencia",2001,"LMG Raffi"
"Nuclear structure of {sup 231} Ra","Instituto de Estructura de la Materia, Madrid (ES); Dept. of Chemistry, Univ …",1999,"R Boutami;LM Fraile;MJG Borge;AJ Aas;B Fogelberg;LM Garcia-Raffi;..."
"B(E1) rates in  and traces of octupole correlations at the upper border of the  island","AIP Conference Proceedings",1999,"LM Fraile;AJ Aas;MJG Borge;B Fogelberg;LM Garcı́a-Raffi;IS Grant;..."
"Routing problems revisited: path integral formalism and Monte Carlo methods","Computer Physics Communications",1999,"PF de Córdoba;LM García Raffi;JM Sanchis;A Ferrando"
"Una propuesta para la contextualizacion de las matematicas en la ensenanza universitaria.","Matemáticas: Enseñanza Universitaria",1999,"EAS Pérez;LMG Raffi;JVS Pérez"
"Dos ejemplos de introducción de los métodos de simulación Monte Carlo en los primeros cursos de las carreras técnicas","Lecturas matemáticas",1999,"LMG Raffi;EAS Pérez;FM Giménez"
"La influencia de los errores conceptuales en la enseñanza de las matemáticas en la universidad","Tarbiya, Revista de Investigación e Innovación Educativa",1999,"EAS Pérez;LMG Raffi;JVS Pérez"
"B (E1) rates in  and traces of octupole correlations at the upper border of the A= 225 island","",1999,"LM Fraile-Prieto;TF Thorsteinsen;K Gulda;JL Taín;H Mach;E Hagebø;..."
"La lógica booleana y su aplicación a la física nuclear","Quaderns de Filosofia i Ciència",1998,"LMG Raffi;JG Raffi;JB Gilabert"
"Utilización de compresas radiactivas en terapia médica durante los años 40 en España","Revista española de física",1998,"JB Gilabert;LMG Raffi"
"First identification of {nu} f {sub 7/2}{sup 3} excitations in {sup 151} Dy","",1997,"A Algora;B Rubio;R Bartual;JL Tain;A Gadea;J Bea;LM Garcia-Raffi;..."
"First Identification of μf7/23 Excitations in 151Dy","ATOMKI Annual Report",1997,"A Algora;B Rubio;R Bartual;JL Tain;J Bea;LM Garcia-Raffi;A Gadea;..."
"Interpretation of structure of {sup 156} Tm","ATOMKI Annual Report",1996,"Z Dombradi;A Algora;A Gadea;B Rubio;JL Tain;J Bea;L Garcia-Raffi;..."
"Two-proton multiplets in the N= 82 nucleus [sub 62][sup 144] Sm [sub 82] from in-beam [gamma]-measurements","Zeitschrift fuer Physik A. Hadrons and Nuclei;(Germany)",1993,"J Rico;B Rubio;JL Tain;A Gadea;J Bea;LM Garcia-Raffi;O Tengblad;..."
"EUROPEAN SYMPOSIUM ON ENVIRONMENTAL ACOUSTICS AND ON BUILDINGS ACOUSTICALLY SUSTAINABLE","",NA,"R Picó;V Romero-García;V Sánchez-Morcillo;LM Garcia-Raffi;..."
"Scattering control by using correlated disorder","",NA,"V Romero-García;S Kuznetsova;E Chéron;JP Groby;S Félix;V Pagneux;..."
"Natural sonic crystal absorber constituted of Aegagropilae fiber network","",NA,"L Barguet;V Romero-García;N Jiménez;LM Garcia-Raffi;..."
"NUEVOS FOROS EDUCATIVOS PARA LA DOCENCIA DEL SIGLO XXI: MODELLING IN SCIENCE EDUCATION AND LEARNING","",NA,"LM GARCÍA-RAFFI;JM CALABUIG;I FERRANDO;E FUSTER;..."
"MSEL","",NA,"C Gallart;LM Garcıa-Raffi;I Ferrando"
"Results in Engineering","",NA,"MS Escarti-Guillem;S Hoyas;LM García-Raffi"
"Efficient Second Harmonic Generation of Narrow Beams in 2D Sonic Crystals","",NA,"ELM Hamham;N Jiménez;R Picó;LM García-Raffi;VJ Sánchez-Morcillo;..."
"A crowdion in mica","",NA,"N Jiménez;JFR Archilla;Y Kosevich;V Sánchez-Morcillo;LM García-Raffi"
"Nonlinear Waves in a Lattice of Magnetic Dipoles","",NA,"L Salmerón-Contreras;N Jiménez;VJ Sánchez-Morcillo;LM Garcia-Raffi;..."
"Kinks in a chain of magnetic coupled pendulums: Experimental and numerical study","",NA,"LM Garcia-Raffi;LJ Salmerón-Contreras;N Jiménez;A Mehrem;..."
"Surenet: A Distributed Compliance Network for Taboow","",NA,"JL de la Rosa;H Falciani;JM Calabuig;LMG Raffi;EAS Pérez"
"Interacción Coulombiana, estorninos y Angry Birds™","",NA,"N Jiménez;V Sánchez-Morcillo;LM García-Raffi;JFR Archilla;J Redondo"
"REFRACTION INDEX BEHAVIOUR OF SONIC CRYSTALS IN THE RANGE OF LOW FREQUENCIES","",NA,"E Fuster-Garcia;V Romero-García;L García Raffi;J Sánchez-Pérez"
"Nonlinear waves in periodic media: from lattices to superlattices and phononic crystals","",NA,"VJ Sánchez-Morcillo;N Jiménez;A Mehrem;R Picó;LM García-Raffi;..."
"Annales de didactique et de sciences cognitives. V. 20. p. 47-60. A proposal of action to introduce modelling in secondary classroom.(Une proposition d'action pour introduire …","IREM de Strasbourg, Strasbourg",NA,"I Ferrando;LM García-Raffi;L Sierra"
"MSEL","",NA,"L Sierra;IESM Moixent;LM Garcia-Raffi;JG i Urgellés"
"MSEL","",NA,"LM Garcia-Raffi;V Romero-Garcıa"
"El profesor ante la actividad","",NA,"CG PALAU;IF PALOMARES;LM GARCÍA-RAFFI"
"Helical Bessel Beam Formation by an Archimedean Spiral Grating","",NA,"N Jiménez;R Picó;LM Garcia-Raffi;V Romero-Garcia;..."
"Diffusion of Sound Waves by Sonic Crystals","",NA,"LJ Salmerón-Contreras;A Cebrecos;N Jiménez;LM García-Raffi;R Picó;..."
"Wave localization in chirped sonic crystals","Book of abstracts. Quodons in Mica",NA,"V Sánchez-Morcillo;LM Garcıa-Raffi;V Romero-Garcıa;R Picó;..."
"Book of abstracts. Quodons in Mica 2013 Nonlinear localized travelling excitations in crystals. Altea, Alicante, Spain, September 18-21, 2013. Meeting in honour of Prof …","",NA,"FM Russell;JFR Archilla;V Sánchez-Morcillo;Y Kosevich;Y Gaididei;..."
"Nonlinear acoustic waves in periodic media","",NA,"V Sánchez-Morcillo;LM García-Raffi"
"42º CONGRESO ESPAÑOL DE ACÚSTICA ENCUENTRO IBÉRICO DE ACÚSTICA EUROPEAN SYMPOSIUM ON ENVIRONMENTAL ACOUSTICS AND ON BUILDINGS ACOUSTICALLY SUSTAINABLE","",NA,"V Romero-García;R Picó;I Pérez-Arjona;J Redondo;V Espinosa;..."
"Focalizacióndeondasacústicas medianteunalenteformadapor dispersorestoroidalesrígidos.","",NA,"D Tarrazó-Serrano;R Picó;V Romero-García;A Cebrecos;N Jiménez;..."
"List of contents","",NA,"LM Garcia-Raffi;S Romaguera;EA SBnchez-Ptrez;J Buchanan;..."
"ACTUALIDAD Y EDUCACIÓN: UN MODELO DIDÁCTICO PARA LA CATÁSTROFE DEL PRESTIGE.","",NA,"LMG Raffi;EAS Pérez;MS Novales"
"otros (2001): Problemas de cálculo","Valencia, Universidad Politécnica de Valencia",NA,"LM Garcıa Raffi"
"On the Numerical Modeling of Elastic Resonant Acoustic Scatterers","",NA,"V Romero-García;A Krynkin;JV Sánchez-Pérez;S Castiñeira-Ibáñez;..."
"Properties of the 150","nature",NA,"A Gadea;B Rubio;JL Taın;J Rico;J Bea;LM Garcıa-Raffi;P Kleinheinz;..."
"V Italian-Spanish Conference on General Topology and its Applications","",NA,"MA Sanchez-Granero;FG Arenas;J Rodriguez-Lopez;F Balibrea;AL Bas;..."
"Vector measure orthogonal sequences and signal approximation","",NA,"LM Garcıa-Raffi;EJ Fernández;EAS Pérez"
"OPTIMIZATION OF THE ACOUSTIC ATTENUATION OF SONIC CRYSTALS BY MEANS OF THE CREATION OF VACANCIES","",NA,"E Fuster-Garcia;V Romero-García;L García Raffi;J Sánchez-Pérez"
