"title","journal","year","otros_investigadores"
"Qué opinan los investigadores españoles en Ciencias de la Salud sobre los datos abiertos de investigación.","",2017,"A Ferrer-Sapena;F Peset;R Aleixandre-Benavent;A Vidal-Infer;..."
"Análisis del portal de contrataciones de la Generalitat Valenciana","",2017,"S Diago-Gonzalvo;JS Bejarano-Ballen;A Ferrer-Sapena;F Peset"
"POLÍTICAS DE ALMACENAMIENTO Y REUTILIZACIÓN DE DATOS DE INVESTIGACIÓN EN REVISTAS DE CINCO ÁREAS CIENTÍFICAS","",2017,"R Aleixandre-Benavent;A Ferrer-Sapena;A Vidal-Infer;A Alonso-Arroyo;..."
"ODiSEA: International Registry on Research Data","Universitat de Barcelona",2017,"JM Rodríguez-Gairín;L González;F Peset;T Saorín;X García-Massó;..."
"Normalización de la información: la aportación de IraLIS","EPI-El Profesional de la información",2017,"A Ferrer Sapena;JM Rodríguez-Gairín;F Peset;T Baiget;I Subirats"
"Biblioteca digital en abierto (Open data) de científicos y humanistas valencianos-VESTIGIUM","",2017,"R Aleixandre Benavent;L Castelló Cogollos;D Melero Fuentes;..."
"¿ Cómo creamos nuestro cosechador de RD? Opendatascience Hods/rd 2012-2016","REBIUN",2017,"R Albiñana;JM Rodríguez Gairín;A Ferrer Sapena;L Millán González;..."
"Experiencias y lecciones aprendidas en datos abiertos en investigación. El grupo Datasea.","Revista PH",2017,"F Peset;R Aleixandre-Benavent;S Diago-Gonzalvo;A Ferrer-Sapena"
"¿ Hoja de ruta para los datos de investigación en España? Conclusiones del proyecto Datasea y del workshop","",2016,"R Aleixandre;F Peset"
"Servicios sobre gestión de datos (RDS) de investigación en bibliotecas. De las mejores prácticas a las posibles","",2016,"A Doñate-Cifuentes;F Peset;A Ferrer-Sapena;C García"
"Desarrollo del sector agropecuario a través de la ciencia abierta: los datos de investigación en su dimensión internacional","",2016,"F Peset"
"How to analyze the impact of research data with metrics: Models and services","PROFESIONAL DE LA INFORMACION",2016,"A Ferrer-Sapena;EA Sanchez-Perez;R Aleixandre-Benavent;F Peset"
"Research data services in academic libraries: the essential list","",2016,"A Doñate-Cifuentes;F Peset;A Ferrer-Sapena;C García"
"Planteamiento, desarrollo y explotación en datos científicos","Anuario ThinkEPI",2016,"I Aleixos;R Albiñana;J Morales-Aznar;F Peset"
"Revistas que aceptan datos. Metaanálisis del método y disciplinas.","",2016,"F Peset;R Aleixandre-Benavent;A López-Borrull"
"Rendición de cuentas del mundo académico: publicaciones y datos de investigación= Accountability of the academic environment: publications and research data.","",2016,"F Peset"
"Servicios sobre gestión de datos (RDS) de investigación en bibliotecas. De las mejores prácticas a las posibles","REBIUN",2016,"A Doñate;F Peset;A Ferrer Sapena;C García"
"Grado de endogamia editorial en las revistas españolas del campo del deporte","",2016,"M Villamón;F Peset;A Martínez-Baena;P Molina;LM González;..."
"Journals' policies of storage and reuse of raw research data and their impact in five scientific areas","",2016,"R Aleixandre-Benavent;A Ferrer-Sapena;A Vidal-Infer;A Alonso-Arroyo;..."
"Electronic laboratory Notebooks ELN, gestores del ciclo de vida de objetos de investigación","Anuario ThinkEPI",2016,"MF Peset Mancebo;LM González-Moreno"
"Data journals: emergence of new journals specializing in data","PROFESIONAL DE LA INFORMACION",2015,"A Garcia-Garcia;A Lopez-Borrull;F Peset"
"Metodología para la preservación y difusión digital del patrimonio científico y cultural en entornos abiertos","",2015,"F Garzón Farinós;F Peset"
"Eines d'anàlisi de dades bibliogràfiques i construcció de mapes de coneixement: Bibexcel i Pajek.","BiD",2015,"A García-García;A Pardo-Ibáñez;AF Sapena;F Peset;..."
"Gestión, intercambio y reutilización de datos brutos de investigación en los investigadores españoles","",2015,"R Aleixandre-Benavent;A Alonso-Arroyo;A Vidal-Infer;A Ferrer-Sapena;..."
"El camino incierto de la gestión de los datos","Anuario ThinkEPI",2015,"A García-García;F Peset"
"La vía dorada de la publicación de datos","",2015,"F Peset;LM Gonzalez;M Villamón;A Ferrer-Sapena;..."
"¿ Qué hacen los investigadores con los datos de sus proyectos?","",2015,"F Peset"
"Research raw data management in Spanish researchers on health sciences","TRAUMA-SPAIN",2015,"R Aleixandre-Benavent;A Vidal-Infer;A Alonso-Arroyo;A Ferrer-Sapena;..."
"Datos de investigación","",2014,"F Peset"
"Information Manager Skills as CEO: the case of Data Management syllabus at Polytechnic University of Valencia","",2014,"F Peset;A Ferrer-Sapena"
"PROMOCIÓN DE LA ACTIVIDAD FÍSICA: UN ESTUDIO BIBLIOMÉTRICO SOBRE LAS PALABRAS GÉNERO Y MUJER","",2014,"M Villamón;R Aleixandre;F Peset;A Ferrer;M Pellicer;LM González"
"Promoción de la actividad física: un estudio bibliométrico sobre las palabras género y mujer","Promoción de la actividad física en la infancia y la adolescencia: en el …",2014,"MV Herrera;RA Benavent;MFP Mancebo;A Ferrer;MP Chenoll;..."
"Best methods for sharing and preserving research data","",2014,"A García-García;F Peset"
"Vestigium Digital biographic and bibliographic library about scientific and humanistic valencians in the XXth century","",2014,"A García-García;F Peset"
"Como mejorar nuestra imagen de marca: medios y canales de difusión académicos","",2013,"F Peset"
"Sharing research data in cardiology","Revista espanola de cardiologia (English ed.)",2013,"R Aleixandre-Benavent;A Ferrer-Sapena;AA Arroyo;F Peset"
"¿ Es reutilizable el material adicional en las revistas más citadas?= Is supplementary material reusable in the most cited journals?","http://www. datasea. es/entregables/WP",2013,"A García-García;X García-Massó;A Ferrer-Sapena;..."
"Disponibilidad de los datos públicos de investigación publicados en revistas sobre drogodependencias","http://www. datasea. es/entregables/postercid",2013,"R Aleixandre-Benavent;D Ribeiro-Schneider;FJ Bueno-Cañigral;..."
"Acceso abierto a la fotografía en España","Boletín de la ANABAD",2013,"A Domeño;F de la Puente;P Benlloch;F Peset"
"Notas sobre la trayectoria universitaria y social del Catedrático de Historia del Arte Felipe María Garín Ortiz de Taranco","Cuestiones Pedagógicas. Revista de Ciencias de la Educación",2013,"YB Gil;F Peset;AF Sapena"
"Felipe María Garín Ortiz de Taranco. Trayectoria académica y social","",2013,"Y Blasco Gil;F Peset Mancebo;A Ferrer Sapena"
"¿ Cómo se gestionan los datos de investigación en ciencias de la salud?","http://www. ugr. es/~ aepc/XFORO/LIBRORESUMENESXFORO. pdf",2013,"A García-García;R Aleixandre-Benavent;A Ferrer-Sapena;M Villamón;..."
"Factores para la adopción de linked data e implantación de la web semántica en bibliotecas, archivos y museos Adoption drivers of linked data and Semantic Web spreading in …","Professor TD Wilson",2012,"T Saorín;F Peset;A Ferrer-Sapena"
"Métodos para el estudio de la actividad académica y científica de investigadores singulares","",2012,"A Gandía Balaguer;R Aleixandre Benavent;F Peset Mancebo;..."
"Científicos y humanistas valencianos del s. XX","Universitat Politècnica de València",2012,"F Peset;A Ferrer;MT Moreno"
"Informe preliminar para la conservación y reutilización de los datos científicos en España","",2012,"C González Copeiro;J Serrano-Muñoz;A García-García;..."
"Contenidos con futuro: evitar desastres informativos en el ecosistema de la web semántica","",2011,"F Peset"
"Linking document repositories, directories and registries using RDF","",2011,"T Baiget;A Ferrer-Sapena;A De Robbio;D Le Hénaff;J Santillán;F Peset;..."
"The scientific communication and dissemination: the experience of the International Centre for Research in Information Strategy and Development","",2011,"I Subirats-Coll;A Ferrer-Sapena;T Baiget;A di Robbio;G Tsakonas;..."
"Fotografía y bancos de imágenes","El Profesional de la información",2011,"F PESET;JM SANCHEZ-VIGIL"
"VESTIGIUM. Biblioteca digital de grandes científicos y humanistas valencianos. Aplicación a un autor: Eduardo Primo Yúfera","I Jornadas sobre Grandes Científicos y Humanistas Valencianos del siglo XX",2011,"R Aleixandre-Benavent;M Ayala-Gascón;A Ferrer-Sapena;..."
"Identificación, salvaguarda y difusión en abierto del patrimonio de grandes científicos y humanistas valencianos del siglo XX","",2011,"R Aleixandre Benavent;A Alonso Arroyo;M Ayala Gascón;Y Blasco Gil;..."
"Developing methods for extending repository services to increase the accessibility of OA documents in Library and Information Science","",2011,"A De Robbio;S Mornati;F Peset;I Subirats-Coll;G Tsakonas"
"Linking document repositories, directories and registries using RDF-based services","",2011,"JM Rodríguez-Gairín;A Ferrer-Sapena;T Baiget;A De Robbio;..."
"Proyectos complementarios. Fotografía en acceso abierto","X Workshop Rebiun sobre proyectos digitales: diez años de proyectos …",2010,"M Moreno;P Benlloch;A Ferrer;F Peset"
"La documentación como servicio público: estudios en homenaje a Adelaida Román (Luis Rodríguez-Yunta y Elea Giménez-Toledo, coords.)","Profesional de la información",2010,"F Peset"
"Análisis de la frecuencia de carga en grandes repositorios centrales y repositorios institucionales","",2010,"LM González Moreno;F Peset;A Ferrer-Sapena;R Aleixandre Benavent"
"Análisis de la frecuencia de carga en grandes Repositorios centrales y Repositorios institucionales","",2010,"LM González;F Peset;A Ferrer-Sapena;R Aleixandre-Benavent"
"The documentation as a public service: studies in honor of Roman Adelaide","PROFESIONAL DE LA INFORMACION",2010,"F Peset"
"E-LIS poster for the Spanish Meeting Point at the London's Online Conference 2009","",2009,"F Peset;A Ferrer-Sapena;R Aleixandre-Benavent"
"La evaluación de los científicos en el currículo del sistema de acreditación nacional de Aneca","Anuario ThinkEPI",2009,"F Peset"
"Análisis de la presencia de Andalucía en E-LIS","Asociación Andaluza de Bibliotecarios",2009,"T Baiget;J Alonso-Arévalo;A Ferrer-Sapena;F Peset"
"Variation in Spanish authors' names in university Open Access repositories with respect to different fields of knowledge","REVISTA ESPANOLA DE DOCUMENTACION CIENTIFICA",2009,"E Orduna-Malea;F Peset;A Ferrer-Sapena"
"OSTI-DOE, the source of energy information. Interview with Karen Spence","PROFESIONAL DE LA INFORMACION",2009,"F Peset;T Baiget"
"E-LIS Meeting 2007: Enhancing the Access to LIS Literature: 13-14 de Noviembre, Valencia, España","Universitat Politècnica de València",2009,"F Peset;A Ferrer"
