"title","journal","year","otros_investigadores"
"Factorization theorems for some new classes of multilinear operators","Asian Journal of Mathematics",2020,"M Mastyło;EA Sánchez Pérez"
"Local compactness in right bounded asymmetric normed spaces","Quaestiones Mathematicae",2018,"N Jonard-Pérez;EA Sánchez-Pérez"
"Citations to arXiv preprints by indexed journals and their impact on research evaluation","Journal of Information Science Theory and Practice",2018,"A Ferrer-Sapena;R Aleixandre-Benavent;F Peset;EA Sánchez-Pérez"
"Tensor product representation of Köthe-Bochner spaces and their dual spaces","Positivity",2016,"JM Calabuig;E Jiménez Fernández;MA Juan;EA Sánchez Pérez"
"Positively norming sets in Banach function spaces","Quarterly Journal of Mathematics",2014,"EAS Pérez;P Tradacete"
"The weak topology on q‐convex Banach function spaces","Mathematische Nachrichten",2012,"L Agud;JM Calabuig;EA Sánchez Pérez"
"Interpolation of vector measures","Acta Mathematica Sinica, English Series",2011,"R Del Campo;A Fernández;F Mayoral;F Naranjo;EA Sánchez-Pérez"
"Compactness properties of bounded subsets of spaces of vector measure integrable functions and factorization of operators","Applied general topology",2005,"LM Garcia-Raffi;EA Sánchez-Pérez"
"Using neural networks and hierarchical cluster analysis to study goal kicks in football","International Journal of Sports Science & Coaching",2024,"AR Arnau Notari;JM Calabuig;C Catalan;LM Garcia Raffi;JM Pardo Gila;..."
"Singularity in higher education: Methods for detection and classification","Expert Systems with Applications",2024,"P Lara-Navarra;EA Sánchez-Pérez;A Ferrer-Sapena;À Fitó-Bertran"
"Graph distances for determining entities relationships: a topological approach to fraud detection","International Journal of Information Technology & Decision Making",2023,"JM Calabuig;H Falciani;AF Sapena;LMG Raffi;EAS Pérez"
"Absolutely (q, 1)-summing operators acting in C(K)-spaces and the weighted Orlicz property for Banach spaces","Positivity",2021,"JM Calabuig;EA Sánchez Pérez"
"A Simple Proposal for Including Designer Preferences in Multi-Objective Optimization Problems","Mathematics",2021,"X Blasco;G Reynoso-Meza;EA Sánchez-Pérez;JV Sánchez-Pérez;..."
"McShane-Whitney extensions for fuzzy Lipschitz maps","Fuzzy Sets and Systems",2021,"E Jiménez-Fernández;J Rodríguez-López;EA Sánchez-Pérez"
"Weighted -regular kernels for reproducing kernel Hilbert spaces and Mercer Theorem","Analysis and Applications",2020,"L Agud;JM Calabuig;EA Sánchez Pérez"
