title,journal,year,otros_investigadores
Convexity and w*-compactness in Banach spaces,Springer New York,2004,Granero A.S.; Hájek P.; Montesinos Santalucía V.
Biorthogonal systems in banach spaces,Springer New York,2007,Hájek P.; Santalucía V.M.; Vanderwerff J.; Zizler V.
