title,journal,year,otros_investigadores
Herramientas de analisis de datos bibliograficos y construccion de mapas de conocimiento: Bibexcel y Pajek,BiD: Textos universitaris de biblioteconomia i documentacio,2015.0,AG Garcia;A Pardo-Ibanez;AF Sapena;FP Mancebo;LMG Moreno
FAIR degree assessment in agriculture datasets using the F-UJI tool,Ecological Informatics,2023.0,L Petrosyan;R Aleixandre-Benavent;F Peset;JC Valderrama-Zurian;...
ODiSEA: International registry on research data,BiD: textos universitaris de biblioteconomia i documentacio,2012.0,A Garcia-Garcia;JM Rodriguez-Gairin;T Saorin;LM Gonzalez;...
Colecciones de fotografia en Espana. Propuesta del directorio de fotografia en Espana (DeFOTO),,2010.0,M Gato-Gutierrez;P Benlloch;P Maynes;R Aleixandre;LM Gonzalez;...
La economia social en la sociedad de la informacion,Hipertext. net,2004.0,A Ferrer Sapena
Coste de la publicacion en abierto de articulos de autoria espanola en cinco areas de las ciencias sociales,Arbor,2021.0,A Ferrer-Sapena;C Vidal-Cabo;R Aleixandre-Benavent;...
Self-defined information indices: application to the case of university rankings,Scientometrics,2020.0,A Ferrer-Sapena;E Erdogan;E Jimenez-Fernandez;EA Sanchez-Perez;...
Measuring Time-Dynamics and Time-Stability of Journal Rankings in Mathematics and Physics by Means of Fractional p-Variations,Publications,2017.0,A Ferrer-Sapena;S Diaz-Novillo;EA Sanchez-Perez
DocuMenea: noticias frescas sobre documentacion,,2008.0,T Baiget;M Caballo;A Ferrer-Sapena;E Gimenez-Toledo;J Guallar;...
Analisis de los directorios privados de informacion empresarial espanola,Profesional de la informacion,2007.0,A Ferrer;F Peset
Applications of blockchain technology in scientific documentation: current situation and perspectives,El profesional de la informacion,2019.0,A Ferrer Sapena;EA Sanchez Perez
Datos abiertos enlazados linked open data (LOD) en documentacion cientifica,Universitat Politecnica de Valencia,2013.0,A Garcia Garcia
¿ Que nos aportan las redes sociales?,Anuario thinkEPI,2010.0,RA Benavent;AF Sapena
Analisis de la variabilidad de nombres de autores espanoles en depositos digitales universitarios de acceso abierto: un estudio por areas de conocimiento,Revista espanola de documentacion cientifica,2009.0,E Orduna-Malea;F Peset;A Ferrer-Sapena
Sobre la sociedad red,Profesional de la informacion,2008.0,A Ferrer-Sapena;J Guallar
Index spaces and standard indices in metric modelling,Vilnius University,2022.0,E Erdogan;E Jimenez Fernandez
Tools for analysing bibliographic data and making knowledge maps: Bilbexcel and Pajek,Bid-Textos Universitaris de Biblioteconomia I Documentacio,2015.0,A Garcia-Garcia;A Pardo-Ibanez;A Ferrer Sapena;F Peset;...
Web 2.0 en medicina y pediatria (I),Acta pediatrica espanola,2011.0,S Coronado Ferrer;MF Peset Mancebo;A Ferrer Sapena;...
DSpace and the standardization of the information: names of Spanish authors,,2008.0,F Peset;T Baiget;A Ferrer-Sapena;JM Rodriguez-Gairin
Citable URI,,2007.0,F Peset;A Ferrer-Sapena;R Aleixandre-Benavent
Presentacion del proyecto: guia metodologica para la implantacion de una biblioteca digital universitaria,Revista general de informacion y documentacion,2002.0,A Ferrer Sapena;N Lloret Romero
Transformaciones producidas por bacterias durante la manufactura del queso tipo Palmita,Rev. Tec. Ing. LUZ,1989.0,C Montoya;A FERRER;A Ferrer
Share useful resources for research: Open data,Elsevier,2019.0,R Aleixandre-Benavent;A Ferrer-Sapena;F Peset
Citations to arXiv preprints by indexed journals and their impact on research evaluation,Journal of Information Science Theory and Practice,2018.0,A Ferrer-Sapena;R Aleixandre-Benavent;F Peset;EA Sanchez-Perez
Text mining versus redes neuronales. Dos metodos de analisis  aplicados al caso de las politicas de las revistas sobre datos,,2014.0,A Garcia-Garcia;X Garcia-Masso;A Ferrer-Sapena;LM Gonzalez;...
Access to and reuse of public data: open data and open government,Profesional de la Informacion,2011.0,A Ferrer-Sapena;F Peset;R Aleixandre-Benavent
"“El aprendizaje desde la practica"". Integracion de nuevas metodologias docentes en la Licenciatura de Documentacion de la Universidad Politecnica de Valencia",Scire: Representacion y organizacion del conocimiento,2003.0,A Ferrer-Sapena;N Lloret Romero;F Peset
Singularity in higher education: Methods for detection and classification,Expert Systems with Applications,2024.0,P Lara-Navarra;EA Sanchez-Perez;A Ferrer-Sapena;A Fito-Bertran
"Datos abiertos y perspectiva de genero,¿ por donde vamos?",Anuario ThinkEPI,2023.0,A Sixto-Costoya;A Ferrer-Sapena
Graph distances for determining entities relationships: a topological approach to fraud detection,International Journal of Information Technology & Decision Making,2023.0,JM Calabuig;H Falciani;AF Sapena;LMG Raffi;EAS Perez
Maredata: red tematica sobre datos de investigacion en abierto: EN Ecosistemas del Acceso Abierto,Ediciones Universidad de Salamanca,2018.0,E Abadal;R Aleixandre;A Canals;A Ferrer;I Garrigos;T Hernandez;...
Deteccion y prevencion de las malas practicas y la corrupcion desde la perspectiva de las matematicas,Revista internacional de transparencia e integridad,2018.0,JM Calabuig;H Falciani;A Ferrer Sapena;LM Garcia-Raffi;E Raso;...
Documentacion en otorrinolaringologia. Compartir datos de investigacion de otorrinolaringologia en un ecosistema de ciencia abierta.,Revista ORL,2018.0,MF Peset Mancebo;A Ferrer Sapena;MF Garzon Farinos
Vector-valued impact measures and generation of specific indexes for research assessment,Scientometrics,2016.0,JM Calabuig;A Ferrer-Sapena;EA Sanchez-Perez
Open availability of articles and raw research data in spanish pediatrics journals,"Anales de pediatria (Barcelona, Spain:",2015.0,R Aleixandre-Benavent;A Vidal-Infer;A Alonso-Arroyo;JG de Dios;...
Gestion de datos de la investigacion,Universitat Politecnica de Valencia,2014.0,A Valentin Torrecilla
¿ Y las Universidades que? Universidad Abierta: algo mas que Gobierno Abierto y Open Data,Actualidad administrativa,2014.0,FM Solis Cabrera;D Alvarez Sanchez;MD Marin Garcia;...
Informe preliminar para la conservacion y reutilizacion de los datos cientificos en Espana,,2012.0,FE para la Ciencia;F la Tecnologia;CG Copeiro;AGG UCV;AFS UPV;...
El factor de impacto bibliografico,FMC-Formacion Medica Continuada en Atencion Primaria,2010.0,R Aleixandre-Benavent;A Ferrer Sapena;MF Peset Mancebo
"Normalizacion de la firma de autores por disciplina en repositorios catalanes: una aproximacion estadistica, 2008",,2008.0,T Baiget;A Ferrer-Sapena;J Ontalba-Ruiperez;T Baiget;...
"Authority records for author's names in Library and Information Science, 2007",,2007.0,T Baiget;F Peset;I Subirats-Coll;T Baiget;F Peset;I Subirats-Coll;...
Ecsocial. com. Servicio de informacion para la economia social,Noticias de la economia publica social y cooperativa,2005.0,A Ferrer Sapena
"Algoritmos matematicos para una inteligencia artificial responsable, etica y transparente",Revista valenciana d'estudis autonomics,2023.0,JMC Rodriguez;AF Sapena;LMG Raffi;MFP Mancebo;EAS Perez;...
Vulnerability of Olive Municipalities in Southern Spain,Available at SSRN,2022.0,E Jimenez-Fernandez;A Ferrer Sapena;EA Sanchez-Perez;L Petrosyan
