title,journal,year,otros_investigadores
MSEL,Modelling in Science Education and Learning,,C Perez-Benito;S Morillas;C Jordan;JA Conejero
MSEL,,,FJ Cisneros;IESBA Alicante;S Morillas;JG Camarena
MSEL,,,A Sapena;S Morillas;J Camacho
MSEL,,,JG Camarena;V Gregori;S Morillas;A Sapena
Metodo avanzado de deteccion de personas en secuencias de video,,,J Oliver;A Albiol;S Morillas;G Peris-Fajarnes
PERCEPTUAL COLOR IMAGE SIMILARITY USING FUZZY METRICS,,,S GRECOVA;S MORILLAS;A SOSTAK
ISWAT 2014,Workshop in Applied Topology,,S Morillas;A Sapena
Using Fuzzy Metrics in Color Image Filtering,,,S Morillas;A Sapena
FUZZY PEER GROUPS FOR COLOR IMAGE DENOISING,Proceedings of the,,S Morillas;V Gregori;A Sapena;N Ortigosa
3D Environment Representation through Acoustic Images.,,,DC Toledo;S Morillas;T Magal;G Peris-Fajarnes
