title,journal,year,otros_investigadores
Femtosecond pulse compression in a hollow-core photonic bandgap fiber by tuning its cross section,Photonics and Nanostructures-Fundamentals and Applications,2012.0,N Gonzalez-Baquedano;N Arzate;I Torres-Gomez;A Ferrando;...
Ecofriendly Perovskites with Giant Self‐Defocusing Optical Response,Advanced Optical Materials,2023.0,I Suarez;JP Martinez‐Pastor;MF Oszajca;NA Luchinger;B Graves;...
Space-based Femtosecond Laser Filamentation,ESA Ariadna final report,2015.0,V Jukna;A Couairon;I Dicaire;C Praz;C Milian;A Couairon;L Summerer
Designing supercontinuum spectra using Grid technology,,2010.0,A Ferrando;C Milian;N Gonzalez;G Molto;P Loza;M Arevalillo-Herraez;...
Propagation of intense femtosecond laser pulse in water and acoustic waves generation,"CLEO: Science and Innovations, STh",2014.0,A Houard;Y Brelet;A Jarnac;J Carbonnel;A Mysyrowicz;C Milian;...
Modeling the tapering effects on the modal parameters of a hollow-core photonic bandgap fiber,Eighth Symposium Optics in Industry,2011.0,NG Baquedano;S Vargas;N Arzate;I Torres-Gomez;A Martinez-Rios;...
Algorithms for Noise Reduction in Signals: Theory and practical examples based on statistical and convolutional analysis,IOP Publishing,2022.0,MEI Martinez;MAG March;CM Enrique;PF de Cordoba
Dissipative light bullets in externally driven multimode Kerr cavity with parabolic 3D potential,"Nonlinear Photonics, NpTh",2022.0,Y Sun;P Parra-Rivas;C Milian;M Ferraro;F Mangini;M Zitelli;...
"Dark solitons, dispersive waves and their collision in an optical fiber","Nonlinear Photonics, NpW",2018.0,T Marest;CM Arabi;M Conforti;A Mussot;C Milian;DV Skryabin;...
PT-symmetric bound states in the continuum,,2018.0,YV Kartashov;C Milian;VV Konotop;L Torner
Cell viability and shock wave amplitudes in the endothelium of porcine cornea exposed to ultrashort laser pulses,Investigative Ophthalmology & Visual Science,2016.0,K Plamann;SA Hussain;F Alahyane;A Couairon;C Crotti;Z Essaidi;...
Acoustic wave generation by multifilamentation in water,"CLEO: Science and Innovations, JW",2016.0,V Jukna;A Jarnac;C Milian;Y Brelet;J Carbonnel;YB Andre;...
Soliplasmon excitations at metal/dielectric/Kerr structures,"Frontiers in Optics, FWP",2009.0,A Ferrando;YP Bliokh;KY Bliokh;M Zacares;C Milian;DE Ceballos
Reconfigurable Topological Dissipative Light Bullets,arXiv preprint arXiv:,2024.0,Q Tang;Y Zhang;YV Kartashov;C Milian
Hybrid patterns and solitonic frequency combs in non-Hermitian Kerr Cavities,Physical review letters,2024.0,SB Ivars;C Milian;M Botey;R Herrero;K Staliunas
Hybrid frequency combs in non-Hermitian Kerr Cavities.,Nonlinear Optics and its Applications,2024.0,SB Ivars;C Milian;M Botey;K Staliunas;R Herrero
Dissipative light bullets and 3D breathers in a passive coherently driven multimode Kerr cavity,"European Quantum Electronics Conference, ej_",2023.0,Y Sun;P Parra-Rivas;C Milian;YV Kartashov;M Ferraro;F Mangini;...
