title,journal,year,otros_investigadores
Limits of flexural wave absorption by open lossy resonators: reflection and transmission problems,New Journal of Physics,2019.0,J Leng;F Gautier;A Pelat;R Pico;JP Groby;V Romero-Garcia
Experimental evidence of absolute bandgaps in phononic crystal pipes,Applied Physics Letters,2020.0,J Plisson;A Pelat;F Gautier;VR Garcia;T Bourdon
Theoretical and experimental evidence of level repulsion states and evanescent modes in sonic crystal stubbed waveguides,New Journal of Physics,2012.0,V Romero-Garcia;JO Vasseur;LM Garcia-Raffi;AC Hladky-Hennion
Overlapping of acoustic bandgaps using fractal geometries,Europhysics Letters,2010.0,S Castineira-Ibanez;V Romero-Garcia;JV Sanchez-Perez;...
Iridescent perfect absorption in critically-coupled acoustic metamaterials using the transfer matrix method,Applied Sciences,2017.0,N Jimenez;JP Groby;V Pagneux;V Romero-Garcia
Broadband transmission loss using the overlap of resonances in 3D sonic crystals,Crystals,2016.0,A Lardeau;JP Groby;V Romero-Garcia
Formation of collimated sound beams by three-dimensional sonic crystals,Journal of Applied Physics,2012.0,A Cebrecos;V Romero-Garcia;R Pico;I Perez-Arjona;V Espinosa;...
Spiral sound-diffusing metasurfaces based on holographic vortices,Scientific reports,2021.0,N Jimenez;JP Groby;V Romero-Garcia
Multimodal reduction of acoustic radiation of thin plates by using a single piezoelectric patch with a negative capacitance shunt,Applied Acoustics,2019.0,C Bricault;C Pezerat;M Collet;A Pyskir;P Perrard;G Matten;...
Analytical model to predict the effect of a finite impedance surface on the propagation properties of 2D sonic crystals,Journal of Physics D: Applied Physics,2011.0,V Romero-Garcia;JV Sanchez-Perez;LM Garcia-Raffi
"The Transfer Matrix Method in Acoustics: Modelling One-Dimensional Acoustic Systems, Phononic Crystals and Acoustic Metamaterials","Acoustic Waves in Periodic Structures, Metamaterials, and Porous Media: From ...",2021.0,N Jimenez;JP Groby;V Romero-Garcia
Numerical resolution of the hyperbolic heat equation using smoothed mathematical functions instead of Heaviside and Dirac delta distributions,International communications in heat and mass transfer,2013.0,MJ Rivera;M Trujillo;V Romero-Garcia;JAL Molina;E Berjano
Broadband reduction of the specular reflections by using sonic crystals: A proof of concept for noise mitigation in aerospace applications,Aerospace Science and Technology,2018.0,LM Garcia-Raffi;LJ Salmeron-Contreras;I Herrero-Dura;R Pico;...
Bright and gap solitons in membrane-type acoustic metamaterials,Physical Review E,2017.0,J Zhang;V Romero-Garcia;G Theocharis;O Richoux;V Achilleos;...
Rapid additive manufacturing of optimized anisotropic metaporous surfaces for broadband absorption,Journal of Applied Physics,2021.0,T Cavalieri;J Boulvert;V Romero-Garcia;G Gabard;M Escouflaire;...
3D-printed sound absorbing metafluid inspired by cereal straws,Scientific Reports,2019.0,W Huang;L Schwan;V Romero-Garcia;JM Genevaux;JP Groby
